Postcode,Ward,Longitude,Latitude
OX394PR,Chinnor Ward,-0.90491848,51.69866589
OX394PS,Chinnor Ward,-0.90404692,51.69940407
OX394PT,Chinnor Ward,-0.90332631,51.69868701
OX394PU,Chinnor Ward,-0.90998163,51.70232759
OX394PW,Chinnor Ward,-0.90650808,51.70055095
OX394PX,Chinnor Ward,-0.91058408,51.70315142
OX394PY,Chinnor Ward,-0.90763296,51.70431093
OX394PZ,Chinnor Ward,-0.91071947,51.70233443
OX394QA,Chinnor Ward,-0.91282191,51.70457484
OX394QB,Chinnor Ward,-0.91292944,51.70431508
OX394QD,Chinnor Ward,-0.91269405,51.70387231
OX394QE,Chinnor Ward,-0.9137653,51.7032528
OX394QG,Chinnor Ward,-0.90626944,51.69904713
OX394QH,Chinnor Ward,-0.91140573,51.70268248
OX394QJ,Chinnor Ward,-0.90840426,51.7017285
OX394QL,Chinnor Ward,-0.90723651,51.7015468
OX394QQ,Chinnor Ward,-0.90606264,51.6986226
OX394QR,Chinnor Ward,-0.91203842,51.70285018
OX394QS,Chinnor Ward,-0.91451889,51.70562457
OX394QU,Chinnor Ward,-0.91608105,51.70323822
OX394QY,Chinnor Ward,-0.91458799,51.70273888
OX394QZ,Chinnor Ward,-0.91282762,51.70131991
OX394RA,Chinnor Ward,-0.91341112,51.70233237
OX394RB,Chinnor Ward,-0.91549187,51.7024595
OX394RD,Chinnor Ward,-0.91430221,51.7013785
OX394RE,Chinnor Ward,-0.91312623,51.70093603
OX394RF,Chinnor Ward,-0.91779803,51.70345186
OX394RG,Chinnor Ward,-0.92541407,51.69167976
OX394RP,Chinnor Ward,-0.92569292,51.6921229
OX394RQ,Chinnor Ward,-0.93379519,51.69026351
OX394RR,Chinnor Ward,-0.92400509,51.6913072
OX394RS,Chinnor Ward,-0.93029486,51.69023168
OX394RT,Chinnor Ward,-0.93066193,51.68938982
OX394RU,Chinnor Ward,-0.93189121,51.69002142
OX394RX,Chinnor Ward,-0.93293706,51.68984211
OX394RY,Chinnor Ward,-0.93204084,51.69103885
OX394RZ,Chinnor Ward,-0.93449422,51.69068348
OX394SA,Chinnor Ward,-0.93854666,51.69185312
OX394SB,Chinnor Ward,-0.93602361,51.68962734
OX394SD,Chinnor Ward,-0.93349579,51.68946055
OX394SE,Chinnor Ward,-0.93454068,51.68870574
OX394SF,Chinnor Ward,-0.92924713,51.68191387
OX394SG,Chinnor Ward,-0.92787559,51.67752243
OX394SH,Chinnor Ward,-0.93107672,51.68713669
OX394SJ,Chinnor Ward,-0.93308747,51.68836884
OX394SL,Chinnor Ward,-0.93175555,51.68841069
OX394SQ,Chinnor Ward,-0.92845176,51.67394901
OX394ST,Chinnor Ward,-0.93792348,51.68695603
OX394SW,Chinnor Ward,-0.93145189,51.69147408
OX394TA,Chinnor Ward,-0.92055047,51.70150801
OX394TB,Chinnor Ward,-0.91918807,51.69977808
OX394TD,Chinnor Ward,-0.91945372,51.70138103
OX394TE,Chinnor Ward,-0.91861621,51.70191282
OX394TF,Chinnor Ward,-0.91866262,51.7005735
OX394TG,Chinnor Ward,-0.91573238,51.69966532
OX394TH,Chinnor Ward,-0.9145761,51.69960968
OX394TJ,Chinnor Ward,-0.91716019,51.70228606
OX394TL,Chinnor Ward,-0.91744431,51.70190203
OX394TN,Chinnor Ward,-0.91628291,51.70084829
OX394TP,Chinnor Ward,-0.91694732,51.70089938
OX394TQ,Chinnor Ward,-0.915618,51.70021275
OX394TR,Chinnor Ward,-0.91571174,51.70052832
OX394TS,Chinnor Ward,-0.9182706,51.70123528
OX394TT,Chinnor Ward,-0.91413676,51.70043285
OX394TU,Chinnor Ward,-0.91469408,51.70072573
OX394TW,Chinnor Ward,-0.91447416,51.69903327
OX394TX,Chinnor Ward,-0.91433559,51.6999851
OX394UD,Chinnor Ward,-0.9121256,51.69861593
OX394XE,Thame Ward,-0.97874391,51.74814669
OX394ZN,Thame Ward,-0.97874391,51.74814669
OX4 1AA,St. Clement's Ward,-1.24326752,51.7505424
OX4 1AB,St. Clement's Ward,-1.24308282,51.75032542
OX4 1AD,St. Clement's Ward,-1.23968179,51.75099583
OX4 1AE,St. Clement's Ward,-1.23922958,51.7520449
OX4 1AF,St. Clement's Ward,-1.23868821,51.75150192
OX4 1AG,St. Clement's Ward,-1.24128401,51.75047568
OX4 1AH,St. Clement's Ward,-1.23945275,51.7508325
OX4 1AJ,St. Clement's Ward,-1.24218386,51.75037358
OX4 1AP,St. Clement's Ward,-1.24079575,51.75022077
OX4 1AQ,St. Clement's Ward,-1.24193372,51.75060575
OX4 1AR,St. Clement's Ward,-1.24242058,51.75007839
OX4 1AS,St. Clement's Ward,-1.2436243,51.74999622
OX4 1AU,St. Clement's Ward,-1.2416386,51.75092754
OX4 1AW,St. Clement's Ward,-1.23864327,51.75072836
OX4 1AX,St. Clement's Ward,-1.24098227,51.75119305
OX4 1AY,St. Clement's Ward,-1.23989032,51.75151868
OX4 1AZ,St. Clement's Ward,-1.24035806,51.75126994
OX4 1BA,St. Clement's Ward,-1.23917814,51.75165794
OX4 1BD,St. Clement's Ward,-1.23791763,51.75166776
OX4 1BE,St. Clement's Ward,-1.23875988,51.75154733
OX4 1BG,St. Clement's Ward,-1.23829573,51.75244347
OX4 1BH,St. Clement's Ward,-1.23951778,51.75213668
OX4 1BJ,St. Clement's Ward,-1.2381174,51.75184889
OX4 1BN,St. Clement's Ward,-1.23983674,51.74953123
OX4 1BP,St. Mary's Ward,-1.23627581,51.74593855
OX4 1BQ,St. Clement's Ward,-1.2380199,51.75247765
OX4 1BS,St. Clement's Ward,-1.23880549,51.74883221
OX4 1BT,St. Clement's Ward,-1.22932783,51.74906722
OX4 1BU,St. Clement's Ward,-1.23865356,51.74925383
OX4 1BW,St. Clement's Ward,-1.23895937,51.75002008
OX4 1BX,St. Clement's Ward,-1.23860295,51.75226563
OX4 1BY,St. Clement's Ward,-1.2381581,51.74856727
OX4 1BZ,St. Clement's Ward,-1.2378151,51.75001267
OX4 1DA,St. Clement's Ward,-1.23668622,51.7499514
OX4 1DD,St. Clement's Ward,-1.23663045,51.74896198
OX4 1DE,St. Clement's Ward,-1.23707416,51.74927957
OX4 1DF,St. Clement's Ward,-1.23749134,51.7494531
OX4 1DG,St. Clement's Ward,-1.23744556,51.75045085
OX4 1DJ,St. Clement's Ward,-1.23074227,51.74766481
OX4 1DL,St. Clement's Ward,-1.24037254,51.75040686
OX4 1DN,St. Clement's Ward,-1.24468567,51.75063244
OX4 1DQ,St. Clement's Ward,-1.23787617,51.75068743
OX4 1DS,St. Clement's Ward,-1.24436926,51.75049553
OX4 1DT,St. Clement's Ward,-1.24066723,51.75183839
OX4 1DU,St. Clement's Ward,-1.23774407,51.74906811
OX4 1DW,St. Clement's Ward,-1.24319254,51.75069478
OX4 1DX,St. Mary's Ward,-1.24506217,51.74977168
OX4 1DY,St. Mary's Ward,-1.24576809,51.74826565
OX4 1DZ,St. Mary's Ward,-1.24458169,51.74904928
OX4 1EA,St. Mary's Ward,-1.24311848,51.74905785
OX4 1EB,St. Mary's Ward,-1.24212233,51.74799045
OX4 1ED,St. Mary's Ward,-1.24220623,51.74817082
OX4 1EE,St. Clement's Ward,-1.23537775,51.74851326
OX4 1EF,St. Mary's Ward,-1.24173758,51.74761034
OX4 1EG,St. Mary's Ward,-1.2412255,51.74704956
OX4 1EH,St. Mary's Ward,-1.24077016,51.74656108
OX4 1EJ,St. Mary's Ward,-1.24024315,51.74516401
OX4 1EL,St. Mary's Ward,-1.23963983,51.74400021
OX4 1EN,St. Mary's Ward,-1.23894196,51.74329437
OX4 1EP,St. Mary's Ward,-1.23736353,51.74327515
OX4 1EQ,St. Mary's Ward,-1.24204775,51.74725268
OX4 1ER,St. Mary's Ward,-1.2380404,51.74436751
OX4 1ES,St. Mary's Ward,-1.23794265,51.74415108
OX4 1ET,St. Mary's Ward,-1.2384792,51.74669913
OX4 1EU,St. Mary's Ward,-1.23754485,51.74713366
OX4 1EW,St. Mary's Ward,-1.23740245,51.74354515
OX4 1EX,St. Mary's Ward,-1.23911014,51.74621767
OX4 1EY,Littlemore Ward,-1.21338941,51.72261687
OX4 1EZ,St. Mary's Ward,-1.2377208,51.74614574
OX4 1FA,St. Mary's Ward,-1.24287135,51.74911022
OX4 1FN,St. Clement's Ward,-1.23726728,51.7524368
OX4 1FQ,St. Mary's Ward,-1.23942695,51.74805398
OX4 1FW,St. Mary's Ward,-1.24192064,51.74878939
OX4 1FY,St. Clement's Ward,-1.22724157,51.74653592
OX4 1GA,St. Clement's Ward,-1.23120954,51.74915146
OX4 1GB,St. Clement's Ward,-1.23019156,51.74853339
OX4 1GD,St. Clement's Ward,-1.23150199,51.74813734
OX4 1GE,St. Clement's Ward,-1.23259038,51.74716438
OX4 1GF,St. Clement's Ward,-1.24229609,51.74972692
OX4 1GG,St. Clement's Ward,-1.24217605,51.75084108
OX4 1GH,St. Clement's Ward,-1.23164743,51.74724813
OX4 1GJ,St. Clement's Ward,-1.2421762,51.75083209
OX4 1GQ,St. Clement's Ward,-1.24277438,51.74971202
OX4 1GS,St. Mary's Ward,-1.2348836,51.74603741
OX4 1GW,St. Mary's Ward,-1.23885831,51.74827509
OX4 1GY,St. Clement's Ward,-1.22889003,51.74500021
OX4 1HA,St. Mary's Ward,-1.23616682,51.74467005
OX4 1HB,St. Mary's Ward,-1.23797035,51.74594954
OX4 1HD,St. Mary's Ward,-1.23714576,51.74502708
OX4 1HE,St. Mary's Ward,-1.23466449,51.74357232
OX4 1HF,St. Mary's Ward,-1.23638786,51.7444467
OX4 1HG,St. Mary's Ward,-1.23518556,51.74359369
OX4 1HP,St. Clement's Ward,-1.24270495,51.74953174
OX4 1HR,St. Clement's Ward,-1.24071364,51.74906934
OX4 1HS,St. Clement's Ward,-1.24196731,51.74946405
OX4 1HU,St. Clement's Ward,-1.23777323,51.74819613
OX4 1HX,St. Mary's Ward,-1.23821878,51.74754264
OX4 1HY,St. Mary's Ward,-1.23944447,51.74442155
OX4 1HZ,St. Mary's Ward,-1.24255073,51.74922504
OX4 1JB,St. Mary's Ward,-1.24071937,51.74872769
OX4 1JE,St. Mary's Ward,-1.23904585,51.74832125
OX4 1JH,St. Mary's Ward,-1.23793708,51.74792744
OX4 1JJ,St. Mary's Ward,-1.23676889,51.74762315
OX4 1JL,St. Clement's Ward,-1.24134086,51.74967581
OX4 1JP,St. Clement's Ward,-1.23564719,51.74885669
OX4 1JR,St. Mary's Ward,-1.24182256,51.74859095
OX4 1JS,St. Mary's Ward,-1.2412625,51.74829961
OX4 1JT,St. Mary's Ward,-1.24051447,51.74798908
OX4 1JU,St. Mary's Ward,-1.23969869,51.74739936
OX4 1JW,St. Clement's Ward,-1.24032831,51.74958834
OX4 1JX,St. Mary's Ward,-1.23918346,51.74702738
OX4 1LE,St. Clement's Ward,-1.24122093,51.7499178
OX4 1LF,St. Mary's Ward,-1.23999998,51.74757215
OX4 1LG,St. Clement's Ward,-1.23407769,51.748298
OX4 1LH,St. Clement's Ward,-1.23046465,51.74695268
OX4 1LJ,St. Clement's Ward,-1.23014816,51.74682472
OX4 1LN,St. Clement's Ward,-1.22866558,51.74797491
OX4 1LP,St. Clement's Ward,-1.22609217,51.74937865
OX4 1LR,St. Clement's Ward,-1.22567581,51.74916011
OX4 1LS,St. Clement's Ward,-1.22486287,51.75010786
OX4 1LT,St. Clement's Ward,-1.22857231,51.74749775
OX4 1LU,St. Clement's Ward,-1.22813143,51.74701831
OX4 1LW,St. Clement's Ward,-1.2273818,51.74850597
OX4 1LX,St. Clement's Ward,-1.22748358,51.74763447
OX4 1LY,St. Clement's Ward,-1.22628664,51.74732089
OX4 1LZ,St. Clement's Ward,-1.22645924,51.74993853
OX4 1NA,St. Clement's Ward,-1.22899922,51.7496495
OX4 1NB,St. Clement's Ward,-1.23095691,51.74952745
OX4 1ND,St. Clement's Ward,-1.23321662,51.74953321
OX4 1NE,St. Clement's Ward,-1.23705009,51.75070904
OX4 1NF,St. Clement's Ward,-1.22646666,51.75035219
OX4 1NG,St. Clement's Ward,-1.22963104,51.74997734
OX4 1NH,St. Clement's Ward,-1.2272919,51.7495304
OX4 1NJ,St. Clement's Ward,-1.22859871,51.74935016
OX4 1NL,St. Clement's Ward,-1.22979269,51.74898934
OX4 1NN,St. Clement's Ward,-1.23445747,51.74811165
OX4 1NQ,St. Clement's Ward,-1.23280512,51.74988119
OX4 1NT,St. Clement's Ward,-1.23635952,51.75042583
OX4 1NU,St. Clement's Ward,-1.23817207,51.75032069
OX4 1NX,St. Clement's Ward,-1.22884317,51.7460519
OX4 1NY,St. Clement's Ward,-1.22557039,51.748548
OX4 1NZ,St. Clement's Ward,-1.22865856,51.7458349
OX4 1PA,St. Clement's Ward,-1.22519887,51.74824884
OX4 1PB,St. Clement's Ward,-1.22446854,51.74944888
OX4 1PD,St. Clement's Ward,-1.22206664,51.74844396
OX4 1PE,St. Clement's Ward,-1.2228064,51.74838591
OX4 1PF,Cowley Marsh Ward,-1.2210878,51.74724162
OX4 1PN,St. Mary's Ward,-1.23743715,51.74664742
OX4 1PR,St. Mary's Ward,-1.23338951,51.74530836
OX4 1PS,St. Mary's Ward,-1.23311692,51.74515372
OX4 1PU,St. Mary's Ward,-1.23504536,51.74417722
OX4 1PX,St. Mary's Ward,-1.23382011,51.74382757
OX4 1PY,St. Mary's Ward,-1.2355659,51.74508874
OX4 1PZ,St. Mary's Ward,-1.2371659,51.74641188
OX4 1QA,St. Mary's Ward,-1.2373018,51.74694327
OX4 1QB,St. Mary's Ward,-1.23683081,51.7465266
OX4 1QD,St. Mary's Ward,-1.23511678,51.74509481
OX4 1QE,St. Mary's Ward,-1.23355243,51.74423944
OX4 1QF,St. Mary's Ward,-1.23308592,51.74356204
OX4 1QG,St. Mary's Ward,-1.23664945,51.746975
OX4 1QH,St. Mary's Ward,-1.23703105,51.74581758
OX4 1QJ,St. Mary's Ward,-1.23860748,51.74509949
OX4 1QL,St. Mary's Ward,-1.23846658,51.74486479
OX4 1QN,St. Mary's Ward,-1.23684579,51.74563654
OX4 1QP,St. Mary's Ward,-1.23586331,51.74634948
OX4 1QQ,St. Mary's Ward,-1.23612128,51.74651301
OX4 1QR,St. Mary's Ward,-1.24000191,51.74572891
OX4 1QS,St. Mary's Ward,-1.23960453,51.74524081
OX4 1QT,St. Mary's Ward,-1.23233986,51.74485194
OX4 1QU,St. Mary's Ward,-1.23890331,51.74559593
OX4 1QW,St. Mary's Ward,-1.23518501,51.74620121
OX4 1QX,St. Mary's Ward,-1.2390157,51.74580346
OX4 1QY,St. Mary's Ward,-1.23632626,51.74294473
OX4 1QZ,St. Mary's Ward,-1.23617241,51.74262004
OX4 1RB,St. Mary's Ward,-1.23535162,51.74233597
OX4 1RE,St. Mary's Ward,-1.23569488,51.74173577
OX4 1RF,St. Mary's Ward,-1.23554748,51.74188767
OX4 1RG,St. Mary's Ward,-1.2345539,51.74240271
OX4 1RH,St. Mary's Ward,-1.23661732,51.74200252
OX4 1RJ,St. Mary's Ward,-1.23246591,51.74339614
OX4 1RL,St. Mary's Ward,-1.23153096,51.74386659
OX4 1RN,St. Mary's Ward,-1.23030495,51.74441605
OX4 1RP,St. Mary's Ward,-1.23359918,51.74318774
OX4 1RQ,St. Mary's Ward,-1.23350252,51.74290837
OX4 1RU,St. Mary's Ward,-1.23355243,51.74423944
OX4 1RW,St. Mary's Ward,-1.2313349,51.74432387
OX4 1RZ,St. Mary's Ward,-1.23165673,51.74413715
OX4 1SA,Iffley Fields Ward,-1.24104173,51.74245375
OX4 1SB,Iffley Fields Ward,-1.24019153,51.74392286
OX4 1SD,Iffley Fields Ward,-1.23943844,51.74305481
OX4 1SE,Iffley Fields Ward,-1.23758644,51.74121756
OX4 1SH,St. Mary's Ward,-1.24095567,51.74499778
OX4 1SJ,St. Mary's Ward,-1.23647589,51.74094061
OX4 1SL,Iffley Fields Ward,-1.239484,51.74206604
OX4 1SN,Iffley Fields Ward,-1.24049999,51.74193774
OX4 1SP,Iffley Fields Ward,-1.24059491,51.74318817
OX4 1SQ,St. Mary's Ward,-1.23801572,51.74238923
OX4 1SR,Iffley Fields Ward,-1.24315665,51.74330358
OX4 1SS,Iffley Fields Ward,-1.24021397,51.74085692
OX4 1ST,Iffley Fields Ward,-1.23975055,51.74085392
OX4 1SU,Iffley Fields Ward,-1.23963561,51.73993605
OX4 1SW,Iffley Fields Ward,-1.24091488,51.7431093
OX4 1SX,Iffley Fields Ward,-1.23920764,51.74127301
OX4 1SY,Iffley Fields Ward,-1.23800871,51.74022224
OX4 1SZ,Iffley Fields Ward,-1.23850105,51.74108861
OX4 1TA,Iffley Fields Ward,-1.23667839,51.74009672
OX4 1TB,Iffley Fields Ward,-1.23846294,51.73904731
OX4 1TD,Iffley Fields Ward,-1.23745452,51.73958925
OX4 1TE,Iffley Fields Ward,-1.23669369,51.73918869
OX4 1TF,Iffley Fields Ward,-1.23739347,51.7389145
OX4 1TG,Iffley Fields Ward,-1.23902198,51.73852942
OX4 1TH,Iffley Fields Ward,-1.23693174,51.73881259
OX4 1TJ,Iffley Fields Ward,-1.24172803,51.74039015
OX4 1TL,Iffley Fields Ward,-1.24143791,51.74301377
OX4 1TQ,Iffley Fields Ward,-1.23917178,51.73823368
OX4 1TW,St. Mary's Ward,-1.23466988,51.74411185
OX4 1TY,St. Mary's Ward,-1.23476776,51.74431928
OX4 1TZ,St. Mary's Ward,-1.2345926,51.74439906
OX4 1UA,St. Clement's Ward,-1.24131087,51.75060173
OX4 1UE,St. Mary's Ward,-1.23527213,51.74704698
OX4 1UF,St. Mary's Ward,-1.23404802,51.7466254
OX4 1UH,St. Mary's Ward,-1.23246459,51.74603963
OX4 1UQ,St. Mary's Ward,-1.23370148,51.7465602
OX4 1UR,St. Mary's Ward,-1.23036515,51.74513575
OX4 1UT,St. Clement's Ward,-1.23504851,51.74742316
OX4 1WA,Littlemore Ward,-1.21338941,51.72261687
OX4 1XA,St. Clement's Ward,-1.23388277,51.74697499
OX4 1XB,St. Clement's Ward,-1.23208926,51.74767362
OX4 1XD,St. Clement's Ward,-1.23247406,51.74719059
OX4 1XE,St. Clement's Ward,-1.23164743,51.74724813
OX4 1XF,St. Clement's Ward,-1.23178296,51.74608912
OX4 1XG,St. Clement's Ward,-1.23074642,51.7457137
OX4 1XH,St. Clement's Ward,-1.2331515,51.7491012
OX4 1XL,St. Clement's Ward,-1.23481236,51.74768237
OX4 1XP,St. Clement's Ward,-1.2328371,51.7479932
OX4 1XQ,St. Clement's Ward,-1.2292239,51.74495744
OX4 1XR,St. Clement's Ward,-1.23200984,51.7489409
OX4 1XS,St. Clement's Ward,-1.23424735,51.74768769
OX4 1XU,St. Clement's Ward,-1.2296908,51.74646207
OX4 1XW,St. Clement's Ward,-1.2336445,51.74736007
OX4 1XX,St. Clement's Ward,-1.2294478,51.74627166
OX4 1XY,St. Mary's Ward,-1.23344854,51.74609999
OX4 1XZ,St. Mary's Ward,-1.23414981,51.7457449
OX4 1YA,St. Mary's Ward,-1.23461981,51.74536132
OX4 1YB,St. Mary's Ward,-1.23322563,51.74557703
OX4 1YD,St. Mary's Ward,-1.23398574,51.74516838
OX4 1YF,St. Clement's Ward,-1.23524582,51.74774813
OX4 1YH,St. Clement's Ward,-1.23150915,51.7468606
OX4 1YL,St. Clement's Ward,-1.24395948,51.75074466
OX4 1YS,St. Clement's Ward,-1.23893448,51.75064033
OX4 1YT,St. Clement's Ward,-1.24277849,51.75033245
OX4 1YZ,St. Clement's Ward,-1.23407824,51.74740785
OX4 2AA,Cowley Marsh Ward,-1.22655055,51.74458922
OX4 2AB,Cowley Marsh Ward,-1.22527534,51.74547098
OX4 2AD,St. Clement's Ward,-1.22670845,51.74637057
OX4 2AE,Cowley Marsh Ward,-1.22729516,51.74424345
OX4 2AF,Cowley Marsh Ward,-1.22913704,51.74410268
OX4 2AG,Cowley Marsh Ward,-1.22783354,51.74324894
OX4 2AJ,St. Clement's Ward,-1.22823846,51.74498694
OX4 2AL,Cowley Marsh Ward,-1.22635603,51.74325721
OX4 2AN,Cowley Marsh Ward,-1.22538432,51.74333174
OX4 2AP,Cowley Marsh Ward,-1.22385998,51.74353749
OX4 2AQ,Cowley Marsh Ward,-1.22743684,51.74357902
OX4 2AR,Cowley Marsh Ward,-1.22265009,51.74314286
OX4 2AS,Cowley Marsh Ward,-1.22098157,51.74246645
OX4 2AT,Cowley Marsh Ward,-1.22202642,51.74319269
OX4 2AU,Cowley Marsh Ward,-1.22117012,51.74329491
OX4 2AW,Cowley Marsh Ward,-1.22559741,51.74357591
OX4 2AX,Cowley Marsh Ward,-1.22236874,51.74434586
OX4 2AY,Cowley Marsh Ward,-1.222292,51.74459711
OX4 2AZ,Cowley Marsh Ward,-1.22652015,51.74382475
OX4 2BA,Cowley Marsh Ward,-1.22243633,51.74631543
OX4 2BB,Cowley Marsh Ward,-1.2224958,51.74707111
OX4 2BG,Cowley Marsh Ward,-1.22319362,51.74692286
OX4 2BH,Cowley Ward,-1.20624658,51.73035532
OX4 2BP,Cowley Marsh Ward,-1.22606525,51.74247304
OX4 2BQ,Cowley Marsh Ward,-1.22294909,51.74766754
OX4 2BS,Cowley Marsh Ward,-1.22435959,51.74142779
OX4 2BU,Cowley Ward,-1.2125518,51.73414715
OX4 2BW,Lye Valley Ward,-1.17834261,51.73443445
OX4 2BX,Cowley Marsh Ward,-1.22534665,51.74129942
OX4 2BY,Cowley Marsh Ward,-1.22656118,51.7422695
OX4 2BZ,Cowley Marsh Ward,-1.22453618,51.7429575
OX4 2DA,Cowley Marsh Ward,-1.22401974,51.74266636
OX4 2DB,Cowley Marsh Ward,-1.22371607,51.74179219
OX4 2DD,Cowley Marsh Ward,-1.22208469,51.74232989
OX4 2DH,Cowley Marsh Ward,-1.22344138,51.7426086
OX4 2DL,Cowley Marsh Ward,-1.22200911,51.73998262
OX4 2DN,Cowley Marsh Ward,-1.22086391,51.73920178
OX4 2DP,Cowley Marsh Ward,-1.22191855,51.73935262
OX4 2DQ,Lye Valley Ward,-1.20444459,51.73154798
OX4 2DR,Cowley Marsh Ward,-1.21967041,51.73786313
OX4 2DS,Cowley Marsh Ward,-1.21872507,51.73725442
OX4 2DT,Cowley Marsh Ward,-1.21759386,51.7365096
OX4 2DU,Cowley Marsh Ward,-1.21642249,51.73557569
OX4 2DW,Cowley Marsh Ward,-1.22374224,51.74026382
OX4 2DY,Cowley Marsh Ward,-1.21639438,51.73803916
OX4 2EA,Cowley Marsh Ward,-1.21558983,51.73515652
OX4 2EB,Cowley Marsh Ward,-1.2152761,51.7348757
OX4 2ED,Cowley Marsh Ward,-1.22061047,51.73709609
OX4 2EE,Cowley Marsh Ward,-1.22010691,51.73690394
OX4 2EF,Cowley Marsh Ward,-1.22112803,51.74068711
OX4 2EL,Cowley Marsh Ward,-1.2199699,51.74149766
OX4 2EN,Cowley Marsh Ward,-1.21878989,51.73769544
OX4 2EP,Cowley Marsh Ward,-1.21296559,51.73783641
OX4 2ER,Cowley Marsh Ward,-1.21636305,51.7365014
OX4 2ES,Cowley Marsh Ward,-1.21489199,51.73531371
OX4 2ET,Cowley Marsh Ward,-1.21465577,51.7380815
OX4 2EU,Cowley Marsh Ward,-1.21072839,51.7365716
OX4 2EW,Cowley Marsh Ward,-1.21800344,51.73795097
OX4 2EX,Cowley Marsh Ward,-1.21237439,51.73518896
OX4 2EZ,Cowley Marsh Ward,-1.21192838,51.73668755
OX4 2FA,Cowley Marsh Ward,-1.21295323,51.73604703
OX4 2FB,Cowley Marsh Ward,-1.22303125,51.74456603
OX4 2FG,Cowley Marsh Ward,-1.2219268,51.74140273
OX4 2FN,Cowley Marsh Ward,-1.22641181,51.74338346
OX4 2FQ,Cowley Marsh Ward,-1.22293035,51.7411576
OX4 2FU,Cowley Marsh Ward,-1.22097792,51.74183703
OX4 2FW,Cowley Marsh Ward,-1.22293806,51.74070808
OX4 2FZ,Cowley Marsh Ward,-1.2226208,51.74400585
OX4 2GE,Cowley Marsh Ward,-1.22319642,51.74168986
OX4 2GF,Cowley Marsh Ward,-1.22183778,51.74068282
OX4 2GG,Cowley Marsh Ward,-1.2167816,51.73742132
OX4 2GN,Cowley Marsh Ward,-1.21584223,51.73730717
OX4 2GQ,Lye Valley Ward,-1.18488673,51.72967862
OX4 2GW,Cowley Marsh Ward,-1.21377723,51.7394693
OX4 2GX,Cowley Ward,-1.20983381,51.72891391
OX4 2GY,Cowley Marsh Ward,-1.21644229,51.73610631
OX4 2GZ,Lye Valley Ward,-1.1975668,51.73971039
OX4 2HA,Cowley Marsh Ward,-1.21271394,51.73564981
OX4 2HB,Cowley Marsh Ward,-1.21324822,51.73740672
OX4 2HD,Cowley Marsh Ward,-1.21585689,51.73813448
OX4 2HE,Cowley Marsh Ward,-1.21096728,51.73615959
OX4 2HF,Cowley Marsh Ward,-1.21013136,51.7359292
OX4 2HG,Cowley Marsh Ward,-1.21052591,51.73572504
OX4 2HH,Cowley Marsh Ward,-1.21796609,51.73843625
OX4 2HJ,Cowley Marsh Ward,-1.21261795,51.73700687
OX4 2HL,Cowley Marsh Ward,-1.21243888,51.73481176
OX4 2HN,Lye Valley Ward,-1.20471369,51.73189148
OX4 2HQ,Cowley Marsh Ward,-1.20985044,51.73625999
OX4 2HR,Cowley Marsh Ward,-1.21245476,51.73473094
OX4 2HS,Cowley Marsh Ward,-1.21229652,51.73800277
OX4 2HT,Cowley Marsh Ward,-1.2119947,51.73453904
OX4 2HU,Lye Valley Ward,-1.20459809,51.73352714
OX4 2HW,Lye Valley Ward,-1.20500099,51.73367373
OX4 2HX,Lye Valley Ward,-1.20436699,51.73761667
OX4 2HY,Lye Valley Ward,-1.20394991,51.737452
OX4 2HZ,Lye Valley Ward,-1.20489858,51.73620862
OX4 2JB,Lye Valley Ward,-1.20556579,51.73532298
OX4 2JD,Lye Valley Ward,-1.20642355,51.73595817
OX4 2JE,Lye Valley Ward,-1.20447807,51.73541452
OX4 2JF,Lye Valley Ward,-1.20270546,51.73492597
OX4 2JG,Lye Valley Ward,-1.20076009,51.73438226
OX4 2JH,Lye Valley Ward,-1.20001927,51.73451209
OX4 2JJ,Lye Valley Ward,-1.2029544,51.73723845
OX4 2JL,Lye Valley Ward,-1.20381416,51.73611136
OX4 2JN,Lye Valley Ward,-1.2074653,51.73518294
OX4 2JP,Lye Valley Ward,-1.20413693,51.73422535
OX4 2JQ,Lye Valley Ward,-1.20246873,51.73521208
OX4 2JR,Lye Valley Ward,-1.20099568,51.73334085
OX4 2JS,Lye Valley Ward,-1.2014301,51.73416203
OX4 2JT,Lye Valley Ward,-1.20303442,51.73104391
OX4 2JW,Lye Valley Ward,-1.20356907,51.73440133
OX4 2JX,Cowley Marsh Ward,-1.20885429,51.73940029
OX4 2JY,Cowley Ward,-1.20499989,51.73043681
OX4 2JZ,Lye Valley Ward,-1.20717367,51.73447065
OX4 2LA,Cowley Marsh Ward,-1.21456908,51.73472711
OX4 2LD,Cowley Marsh Ward,-1.21121892,51.73751
OX4 2LF,Cowley Ward,-1.21167778,51.7336108
OX4 2LG,Cowley Ward,-1.20882126,51.73299817
OX4 2LH,Cowley Ward,-1.20774509,51.72912464
OX4 2LL,Cowley Ward,-1.20687832,51.72901089
OX4 2LZ,Cowley Marsh Ward,-1.20978567,51.73499176
OX4 2NA,Cowley Marsh Ward,-1.20966701,51.73515281
OX4 2NB,Lye Valley Ward,-1.20740315,51.7362525
OX4 2ND,Cowley Marsh Ward,-1.2088038,51.73648673
OX4 2NE,Cowley Marsh Ward,-1.20732669,51.73814019
OX4 2NG,Lye Valley Ward,-1.20780356,51.73654293
